City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Amsterdam,556.5580109202541,Weekday,Private room,False,True,4.0,False,0,0,7.0,82.0,1,0.5999995685426281,0.1459595422340796,460.4257732630122,24.379850625474447,658.3288723494303,45.87330297707064
Amsterdam,762.0743795842806,Weekday,Private room,False,True,2.0,True,0,0,10.0,90.0,1,0.756970102359457,0.921397238856894,484.32254799554215,25.645200725840983,605.4597578123967,42.18930701220963
Amsterdam,337.91859020926586,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,1.231425680175296,0.5137138801903348,518.3945190751108,27.449334233721,1435.102400798325,100.0
Amsterdam,890.9614979026552,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,98.0,2,3.963243943737326,0.8068746127730139,141.887468136374,7.513035715347637,177.39855725262765,12.361386696443653
Amsterdam,410.5640568978043,Weekday,Private room,False,True,4.0,False,0,1,9.0,91.0,1,4.69702236945333,3.4063201159111443,91.80599285908444,4.861188322638274,115.06967087581845,8.018220219811978
Amsterdam,1429.2409720432124,Weekday,Entire home/apt,False,False,3.0,True,0,0,10.0,98.0,2,0.691933325614957,0.8081288836765702,1029.7270934687006,54.524733804226486,689.8894014749261,48.07248605334025
Amsterdam,175.75516134323811,Weekday,Private room,False,True,2.0,False,1,0,10.0,95.0,1,8.377399284977615,3.722545864828776,52.51551063768717,2.780731182344045,65.63442542441594,4.573501193218304
Amsterdam,280.03655707355944,Weekday,Private room,False,True,2.0,True,1,0,9.0,96.0,1,1.9072743504697696,0.6846673932413595,298.27709666896425,15.79397045967612,382.0958354509833,26.62498754363656
Amsterdam,386.8956951702482,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,0,2.978906253871682,1.458253468980608,126.65474164887952,6.706452726406914,159.25201314389267,11.096909395127708
Amsterdam,522.3443395121037,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,100.0,1,2.905404786250416,1.5339842203263518,187.33162850698767,9.919334202471598,229.7072161674614,16.006329307210333
Amsterdam,196.6114404893024,Weekday,Private room,False,True,2.0,False,0,0,9.0,92.0,1,4.288270007423799,1.2556685082768544,93.0477985138743,4.926942757180651,115.27201154242476,8.03231960857293
Amsterdam,288.7071450331592,Weekday,Private room,False,True,2.0,True,1,0,9.0,98.0,1,1.8418085686184145,0.5281244287931286,291.3485985215484,15.427101879110404,368.1603695809491,25.653944232561187
Amsterdam,921.6600660839408,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,95.0,2,1.6015873642380736,1.5008579628497989,311.452306192605,16.491606558257864,432.9923801166429,30.17153200188195
Amsterdam,362.5243127973192,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,7.6932272926316285,3.776977783080029,58.319628420556064,3.088063075509313,72.09730705335963,5.023844083408473
Amsterdam,734.8909146298597,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,97.0,1,0.5545413209293035,0.3462387608679918,432.0740225788731,22.878606588348926,756.2057745186997,52.69350633780796
Amsterdam,393.4572211937291,Weekday,Entire home/apt,False,False,2.0,False,0,0,7.0,75.0,1,0.8294274663677281,0.9038613908996508,382.8610120231874,20.27274497970232,542.9681036264112,37.834798640457045
Amsterdam,531.9522883322007,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,92.0,3,2.5254227602653385,1.299804344191244,168.3306269464408,8.913218544571798,210.31698215317857,14.655189903952673
Amsterdam,295.2686710566401,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,6.479034106524619,4.095711511684364,66.59101202755245,3.526038333443836,83.26191912456088,5.801810315294822
Amsterdam,368.8514986056758,Weekday,Private room,False,True,2.0,False,0,0,9.0,87.0,0,0.4995517654354977,0.0452202367146166,621.879988081089,32.928958578798024,741.2743994698156,51.65306664231459
Amsterdam,196.6114404893024,Weekday,Private room,False,True,2.0,False,0,0,10.0,90.0,1,7.972738293051172,0.585419388573309,57.07735496541214,3.0222838706273567,71.26567343646124,4.965894656494007
Amsterdam,276.2871136315703,Weekday,Private room,False,True,2.0,False,1,0,10.0,93.0,1,1.1803151435424777,1.017945187754835,277.50451156726183,14.694048276138478,381.9715966784399,26.61633040722077
Amsterdam,378.6937876408971,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,3.698008283526384,2.443507004982804,117.22297548005778,6.207034440804288,149.41542442265026,10.411481740921957
Amsterdam,510.1586483256392,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,1,7.897124607130071,3.34950709086902,55.840103455842616,2.9567705811004106,70.00912283759803,4.878336402939124
Amsterdam,700.442903006585,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,2,1.9940523834752912,0.2005759773314424,428.4686974457253,22.687702226980345,496.6996650239083,34.61074727124712
Amsterdam,381.0371897921403,Weekday,Private room,False,True,2.0,False,0,0,10.0,96.0,1,1.154034697516804,0.2640954345088986,470.2827021864132,24.90178156143263,581.9146980360933,40.54865337221812
Amsterdam,209.03147189089125,Weekday,Private room,False,True,2.0,True,1,0,10.0,98.0,1,6.405929876874316,2.096404347128172,73.36471873147556,3.884710604225005,91.29736135392268,6.361731490598535
Amsterdam,1032.502987837743,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,98.0,1,1.1617217829190112,1.1559535414523046,373.1168956700233,19.7567875442968,458.2212901748115,31.92951875210508
Amsterdam,491.64577133081815,Weekday,Private room,False,True,4.0,False,0,1,9.0,91.0,1,0.6074574904854887,0.1661690453846391,447.7262630428791,23.70740312109317,662.996561218028,46.19855425293785
Amsterdam,284.95770159117006,Weekday,Private room,False,True,2.0,False,0,0,10.0,96.0,1,3.646617307681841,2.45410862594702,113.58408859120011,6.014352962170663,141.38224355707774,9.851718140700552
Amsterdam,325.498558807677,Weekday,Private room,False,True,2.0,False,1,0,10.0,93.0,1,0.2988822359077754,0.2552566017232897,837.3004136576811,44.33561324978527,772.0047710229559,53.79440314457711
Amsterdam,337.91859020926586,Weekday,Private room,False,True,2.0,False,1,0,9.0,93.0,1,0.2645439121022677,0.2274570512331603,612.6367196113142,32.43952137160776,872.1724094584637,60.77422830407695
Amsterdam,1002.9761207320788,Weekday,Entire home/apt,False,False,5.0,True,0,0,10.0,97.0,1,1.5112863647308643,1.267770006365097,352.8978418975872,18.686175212439256,458.1175128128209,31.92228739621488
Amsterdam,571.3214444730861,Weekday,Entire home/apt,False,False,2.0,True,1,0,10.0,100.0,1,1.8979244283569967,1.908060732504753,199.72758701094924,10.5757084417858,263.96071785025373,18.39316258570932
Amsterdam,215.12431748412348,Weekday,Private room,False,True,2.0,True,1,0,10.0,99.0,1,4.573755646739478,3.150340867347228,85.97760253276465,4.552571182169322,108.10033041948464,7.532586549876169
Amsterdam,970.8715112600474,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,0.7816646297545559,0.7301650831663089,492.3270910882164,26.069046601239226,617.7581365618387,43.04627573741005
Amsterdam,405.4085721650693,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,2.1576837719183564,1.495510031238361,337.4753962873464,17.86954646988971,337.83573779949745,23.540880261336376
Amsterdam,393.4572211937291,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,1.871115677546975,1.529883826847158,190.0177724299064,10.061567308006016,250.6275283836727,17.464086760934443
Amsterdam,909.4743748974762,Weekday,Entire home/apt,False,False,4.0,True,0,0,9.0,97.0,2,3.12479210393515,0.5491544392071435,198.3687329763432,10.50375621775903,244.27798820783943,17.021641666263772
Amsterdam,657.3243034237106,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,3.5692106976545204,0.6984649219093739,150.90604633367053,7.990575423314096,189.36856061025253,13.195473751901588
Amsterdam,288.7071450331592,Weekday,Shared room,True,False,3.0,False,1,0,10.0,95.0,1,3.607836531849917,1.6539819223109358,106.48773770874756,5.638596467754528,133.46242185304288,9.299853569947327
Amsterdam,393.4572211937291,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,3.1346149544386988,1.9549805476199429,138.35009827502572,7.325729630773907,183.1691578254681,12.763490446645054
Amsterdam,1892.531577343988,Weekday,Entire home/apt,False,False,6.0,False,0,0,10.0,98.0,3,2.0382608219750145,0.1548958309412227,407.1047475638232,21.55646688539713,487.4879901525137,33.968864513175625
Amsterdam,372.3666018325405,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,3.023485756770368,1.5885218629941165,211.54906323871649,11.20166346285915,240.0176606318049,16.724775911341716
Amsterdam,583.9758160897992,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.1519227347287444,1.6432708214224112,180.22797368988805,9.543190959862782,236.548413005921,16.48303374548971
Amsterdam,613.0340027652146,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,3,3.38818760577173,2.1115455002657875,120.9502917750295,6.404398315248819,150.3563521280422,10.477046937166383
Amsterdam,348.93258032010874,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,3.064782626540737,1.7577296924392285,123.5041302320916,6.539625758455392,157.3818789537426,10.966595754156184
Amsterdam,306.04832095235867,Weekday,Private room,False,True,3.0,True,0,0,10.0,97.0,1,1.839897858327952,0.485490105549392,399.5788985242028,21.157968178177708,445.1104923585004,31.015939497480616
Amsterdam,276.2871136315703,Weekday,Private room,False,True,2.0,False,0,0,6.0,70.0,1,2.432694452645903,0.7287260460188892,343.81401748214205,18.20518067386879,335.4547513412983,23.37496969935316
Amsterdam,774.7287512009937,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,2,0.6188752838771392,0.2924994583056112,417.1147421010812,22.08650274731393,688.0821230949387,47.94655229565285
Amsterdam,568.9780423218428,Weekday,Entire home/apt,False,False,4.0,False,0,1,8.0,91.0,3,2.986559534823481,1.0732218232824755,140.1697478040519,7.422081282407082,177.17932622531475,12.346110363048144
Amsterdam,489.30236917957495,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,100.0,1,0.5389110321049098,0.2484030642858937,463.9106211533963,24.56437563678725,764.9987116310095,53.3062108463795
Amsterdam,1259.578656293207,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,81.0,1,1.8439233325897628,0.3506878607343284,553.4858375646819,29.3074428642689,549.0127254852072,38.25599658810408
Amsterdam,497.50427670892606,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,1.888064753502736,1.8058525767287328,266.25177372602366,14.09820833053166,347.1615673002116,24.19071747821556
Amsterdam,1166.3112506737282,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,99.0,2,2.6026624232858904,1.236035020445942,162.99721312278714,8.630810738807545,204.5490121040536,14.253269452428352
Amsterdam,632.9529210507816,Weekday,Private room,False,True,4.0,False,0,0,9.0,80.0,2,0.44043270378182,0.4568479340846588,595.9078816617867,31.553718286656927,684.3484065252418,47.68638155329887
Amsterdam,1072.8095048391256,Weekday,Private room,False,True,4.0,False,0,1,9.0,88.0,2,1.927053639386917,0.2629848020509173,474.52890311778793,25.126620722149056,532.2321955279638,37.08670511817772
Amsterdam,255.43083448550607,Weekday,Private room,False,True,2.0,False,0,0,8.0,87.0,1,2.443634646064763,1.2551263234995729,182.8724456787919,9.68321750880208,229.94633424174577,16.022991398650728
Amsterdam,337.91859020926586,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,6.64146886597979,2.123983401411834,71.5488478136095,3.788559032563467,88.5557626783095,6.170692950485436
Amsterdam,221.45150329248003,Weekday,Private room,False,True,2.0,False,0,1,10.0,92.0,1,10.14956306452238,1.1136174542069004,44.771650014593234,2.370688616921286,55.778657957533255,3.886737136423467
Amsterdam,253.3217725493872,Weekday,Private room,False,True,2.0,False,0,1,9.0,91.0,1,10.128259537926995,1.112341340250019,44.85911648685495,2.375320024744887,55.87916532488775,3.8937406343828167
Amsterdam,253.3217725493872,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,1,10.073490090961544,1.0036405514042732,45.16045440505382,2.391276067738343,56.215173265167415,3.917154151083281
Amsterdam,253.3217725493872,Weekday,Private room,False,True,2.0,False,0,1,10.0,95.0,1,9.96621180978298,1.1029434397236724,45.54853867647846,2.4118253877739613,56.692555144503935,3.9504188072549207
Amsterdam,393.4572211937291,Weekday,Private room,False,True,2.0,False,0,1,10.0,90.0,0,1.2177899313284035,1.1412571568986538,360.0421176576738,19.06446936096993,477.89796394027246,33.3006176893318
Amsterdam,504.06580273240695,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,95.0,1,1.170821138050782,0.5508823705734878,499.39838897935874,26.443476523118942,1147.1474223595078,79.93488281542609
Amsterdam,399.5500667869613,Weekday,Private room,False,True,2.0,False,0,1,10.0,94.0,0,1.1301492900586705,1.0839193532247509,378.068546009856,20.018980719928912,475.1697944082559,33.110514911265305
Amsterdam,1296.604410282849,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,3,2.181736190332088,0.4671099382495319,428.7552155202399,22.702873549403627,442.7448978658604,30.851101469802312
Amsterdam,907.130972746233,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,2,2.3361408437968723,0.6187855312563412,239.48820531466544,12.681059600022056,311.57715129276323,21.711144174759774
Amsterdam,344.2457760176224,Weekday,Private room,False,True,2.0,False,0,0,10.0,92.0,1,1.862884971413064,0.7031591102460618,322.00142414569194,17.050189363264863,424.5005203347019,29.579806994856867
Amsterdam,539.2168350010546,Weekday,Private room,False,True,4.0,False,0,1,10.0,96.0,1,0.9721050325800308,0.4675960645624426,363.9759101953681,19.27276628966034,443.2914738676939,30.8891876719806
Amsterdam,814.800927987252,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,0.992702453740026,1.0846547847896026,456.4235124595401,24.16792825661717,474.92340241761127,33.09334596286779
Amsterdam,614.4400440559605,Weekday,Entire home/apt,False,False,5.0,False,0,0,9.0,90.0,3,2.928281339168406,1.621455341084057,150.30284578702197,7.958635553570757,193.61998685077063,13.491719248958322
Amsterdam,1413.3058374147588,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,88.0,3,2.327682714835818,0.7181427551568089,247.03645640041293,13.080744510469014,314.9581441230281,21.946736619478983
Amsterdam,796.2880509924308,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,2,3.602701442903627,0.1007740057793931,157.64812746200016,8.347573098853887,200.16014878631395,13.947447142097172
Amsterdam,467.0400487427648,Weekday,Private room,False,True,4.0,False,0,0,9.0,95.0,2,2.8778553173215284,1.0709355640523273,146.28291825016836,7.745777719442219,185.72223922027635,12.941392831407844
Amsterdam,346.5891781688656,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,1.7651125849760003,1.7153961722742237,261.95091315935144,13.870474905807484,348.22349683075066,24.264714255724144
Amsterdam,344.2457760176224,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,1,1.264715166206373,0.4703280996300124,416.4259857035352,22.050032638417743,531.5681065808994,37.04043044490737
Amsterdam,438.9192229278467,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,4.296259327816605,0.7710028462696366,92.29459205066688,4.887059974483669,114.80440292892082,7.99973596762551
Amsterdam,2058.2101094368804,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,2.975607201563641,1.6553353038551804,215.68007048981096,11.420403041663972,244.5987154105921,17.043990399188626
Amsterdam,276.2871136315703,Weekday,Private room,False,True,2.0,True,0,0,10.0,96.0,1,7.594588097597925,0.7838911247101393,62.13633042944577,3.2901599828983907,79.59380063014167,5.546210541203531
Amsterdam,602.0200126543716,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,0,1.5170885254790842,1.4293613333939603,314.06969422026526,16.6301989934533,421.7643588966887,29.389147329282405
Amsterdam,337.91859020926586,Weekday,Private room,False,True,3.0,True,1,0,10.0,97.0,1,6.525145643031819,1.9539501035177167,73.10773825527971,3.871103317259036,90.50284920232822,6.30636874079389
Amsterdam,589.8343214679071,Weekday,Entire home/apt,False,False,3.0,False,0,0,8.0,97.0,0,2.8347780882133384,1.3595669919985298,173.5824822548171,9.191307772760332,214.41841130200515,14.940983387856328
Amsterdam,424.1557893750147,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,94.0,1,3.627089026715249,1.6989098857854066,123.8941448237494,6.560277290229961,159.75065628428683,11.131655566558877
Amsterdam,430.24863496824696,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,1,1.2773008303798905,0.672541589405056,490.2570023169704,25.95943402532545,814.2016587318101,56.734742989690645
Amsterdam,410.5640568978043,Weekday,Private room,False,True,2.0,True,0,0,10.0,100.0,0,1.1397055853048172,0.4416495572029794,501.2545999068109,26.541764125092104,752.0971517443525,52.4072115917284
Amsterdam,546.7157218850327,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,1.412392533345688,0.1659570897955379,474.2850875139236,25.11371052392048,505.5259030505022,35.225772235436715
Amsterdam,430.24863496824696,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,1,1.2393663643866293,0.737743309544983,464.15224909017786,24.5771699965902,741.5595886282466,51.67293903318178
Amsterdam,774.2600707707451,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,1,1.4323810575774172,1.3824197464176904,311.36333350251914,16.486895395199664,410.9391173208897,28.63482892177524
Amsterdam,577.4142900663184,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,2,2.863347344159845,1.7263130674050886,204.33280712156665,10.819557906594426,252.601759745432,17.601654042590518
Amsterdam,792.7729477655661,Weekday,Private room,False,True,3.0,True,0,0,10.0,98.0,1,1.478541063093686,1.6031666695885105,261.82460169029764,13.863786629593076,321.7180020187591,22.41777324320497
Amsterdam,454.8543575563003,Weekday,Private room,False,True,4.0,False,0,0,9.0,88.0,2,1.3008801280607143,1.295799455852778,331.1194925983033,17.53299714635682,416.2405426795579,29.00423986804076
Amsterdam,228.71604996133388,Weekday,Private room,False,True,2.0,True,1,0,10.0,99.0,1,3.0382605954299087,1.4573425714918402,124.43482534804367,6.588906683248037,156.28549558765752,10.890198183817288
Amsterdam,221.2171630773557,Weekday,Private room,False,True,2.0,True,0,0,9.0,96.0,1,5.598412744386663,3.950470390051717,71.4795060995182,3.784887342728036,89.25339196878808,6.2193047631400935
Amsterdam,405.4085721650693,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,0,2.0919879287307603,1.1062793411622822,522.3891532001155,27.660852764885863,412.9305866565304,28.77359737025201
Amsterdam,405.4085721650693,Weekday,Private room,False,True,2.0,False,0,1,8.0,92.0,0,2.238971850341774,1.0309148392372562,435.3389180456227,23.051484972682275,376.3056549848939,26.22151943830356
Amsterdam,642.5608698708786,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,93.0,3,3.819808218651902,2.2242555731559417,101.14354234517184,5.3556177722875775,127.68361780063393,8.89717818948707
Amsterdam,618.1894874979496,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,90.0,2,2.1442717752745533,1.803145765040602,213.09496672379387,11.28352007957391,267.8701309230813,18.66557611317975
Amsterdam,268.0852061022192,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,3.5060140733365786,0.9248057626643064,143.2816627474033,7.586859246378161,177.18504289223554,12.346508708623876
Amsterdam,299.72113514400206,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,100.0,1,3.4386970579425946,0.8192941851368829,111.9542343567784,5.928051097496811,138.75258413696943,9.66847968896042
Amsterdam,470.7894921847538,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,100.0,1,1.2707944936456663,0.7067336200557744,329.9242642337695,17.469709010281917,376.01274121541854,26.20110878542524
Amsterdam,385.4896538795023,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,100.0,1,2.081457384390995,0.4425872141132757,254.6140358434519,13.481982376921868,333.33920624377515,23.227555473277985
Amsterdam,428.13957303212806,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,100.0,1,1.086623021139889,0.704737729790729,293.07221316294425,15.5183684196329,399.5833772173108,27.84354461361285
Amsterdam,342.6053945117522,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,100.0,1,1.5852074297594774,1.61021178321822,267.0546388928667,14.14072057458201,328.3771274291112,22.881790682423784
Amsterdam,342.6053945117522,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,99.0,1,1.9470405396940744,1.8956003809792463,241.1268253326274,12.767825618758812,316.4449619768475,22.050340226649613
Amsterdam,393.4572211937291,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,0.1847578358707701,0.420524421186402,594.862368353105,31.498357662267978,794.7109605354566,55.37660309768635
Amsterdam,467.0400487427648,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,93.0,1,2.37860246416926,1.5257127747434576,188.4023207797564,9.97602806973919,234.78252850184725,16.35998437263023
Amsterdam,417.8286035666581,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,4.084006228701259,0.8594670615547043,130.92152341933533,6.932381656227678,167.37599641393373,11.663000237531834
Amsterdam,688.0228716049962,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,100.0,1,0.7263702059219925,0.7930230502351593,396.76106040489015,21.00876177743965,553.0415973835115,38.5367341784017
Amsterdam,417.8286035666581,Weekday,Private room,False,True,4.0,False,0,0,10.0,95.0,1,4.827759585020316,2.969877703834849,81.71264829493039,4.326739021415178,102.70100626625232,7.156353874756348
Amsterdam,786.4457619572096,Weekday,Private room,False,True,4.0,False,1,0,9.0,95.0,1,0.955192831876313,0.5876071825479904,472.3592335341319,25.01173527605142,777.865483635987,54.20278603138511
Amsterdam,1007.6629250345652,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,1,1.016519295733865,0.5660492016832768,474.6774119088993,25.13448436131549,812.5838754223005,56.62201352114473
Amsterdam,264.33576266023016,Weekday,Private room,False,True,2.0,True,1,0,10.0,100.0,1,2.998842507686355,1.026560937421673,158.28068675395198,8.381067533668533,198.5948918508549,13.838377786865916
Amsterdam,551.6368664026434,Weekday,Private room,False,True,4.0,False,0,1,10.0,100.0,1,1.1337573993837788,0.5986550611358364,339.4006858727521,17.971491832701012,393.8180865825393,27.441810867535608
Amsterdam,442.66866636983576,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,94.0,3,3.732498865988086,0.4651874350138927,135.00360869886626,7.148530784131868,173.5291469617343,12.091760620371252
Amsterdam,390.8794788273616,Weekday,Private room,False,True,2.0,False,1,0,9.0,100.0,1,1.3557902069923584,1.3546769443106406,317.1574198300383,16.793696116138733,396.4915380235393,27.628100810295987
Amsterdam,1075.387247205493,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,95.0,2,1.9425336211431696,1.4927500311169253,183.7908206461474,9.73184607354038,235.27448886154485,16.3942648782878
Amsterdam,307.22002202798024,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,6.705039562493822,2.808977587960279,66.89553591603567,3.542163075680775,82.846710542602,5.772877983934502
Amsterdam,651.2314578304783,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,91.0,2,4.152665401766405,0.6569883924606378,126.82108671734846,6.715260808310792,163.3489765342188,11.382391698554072
Amsterdam,546.7157218850327,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,2,3.753116771036313,0.7795881449410605,155.78340694744043,8.248834908589167,186.11377486463607,12.968675598417494
Amsterdam,675.6028402034074,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,93.0,2,4.755320247436294,0.981847879121448,92.07273058415431,4.8753122624153535,115.41855541666438,8.042530996565738
Amsterdam,321.74911536568794,Weekday,Private room,False,True,2.0,True,1,0,10.0,91.0,1,0.4804104126544418,0.3369868588035588,467.4569136803589,24.752154182433948,830.7315926459831,57.88657256679802
Amsterdam,921.6600660839408,Weekday,Entire home/apt,False,False,3.0,True,0,0,10.0,100.0,1,2.283412617816736,0.6649530822965309,249.1449485871488,13.19239057275023,325.73554781171697,22.697721614186925
Amsterdam,209.03147189089125,Weekday,Private room,False,True,2.0,True,1,0,9.0,97.0,1,4.892633334993277,0.7334617909631045,97.94519981371448,5.186263410099234,121.62315255827816,8.474876252079367
Amsterdam,388.3017364609941,Weekday,Private room,False,True,2.0,True,0,0,10.0,99.0,0,0.922344123377798,0.9675297502007664,351.461932019384,18.61014283029404,694.7048895423073,48.40803619002057
Amsterdam,725.0486255946383,Weekday,Private room,False,True,4.0,True,1,0,10.0,97.0,2,3.694524878999427,1.4575222725558423,123.2262914107528,6.524914008254718,160.91841436086747,11.213026629413417
Amsterdam,255.6651747006304,Weekday,Private room,False,True,2.0,False,0,0,9.0,97.0,1,2.221383073882809,1.7018189504673853,202.7086948830748,10.733560084420343,252.9552239096461,17.62628393408938
Amsterdam,245.82288566540907,Weekday,Private room,False,True,2.0,False,0,0,10.0,98.0,1,2.577067709714697,0.4411565599497009,250.0737279604469,13.24157005769643,336.4662665585224,23.44545353497781
Amsterdam,797.6940922831768,Weekday,Entire home/apt,False,False,4.0,False,1,0,10.0,95.0,2,1.2727769466762298,1.3529367815798892,324.8730451102143,17.202243601392937,377.5417552435141,26.30765268272797
Amsterdam,299.72113514400206,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,93.0,1,2.0905516880789765,0.4263702451457302,179.42353593770395,9.500595446373712,217.96627443443404,15.188203595310185
Amsterdam,651.2314578304783,Weekday,Entire home/apt,False,False,4.0,False,1,0,6.0,65.0,2,1.7688966597852032,1.5851594458807003,202.00179724522263,10.696129384795952,262.83898882661225,18.31499889348656
Amsterdam,528.437185105336,Weekday,Private room,False,True,2.0,False,0,0,4.0,47.0,1,3.809662558015444,0.4176824191237845,122.9404351503296,6.509777729327312,152.97054569866236,10.659207706263135
Amsterdam,254.4934736250088,Weekday,Private room,False,True,2.0,False,0,0,9.0,93.0,1,3.0240480789132493,0.7980918561129171,125.84219407176124,6.6634277922989815,156.0378112802273,10.872939184926864
Amsterdam,177.16120263398403,Weekday,Private room,False,True,3.0,False,0,1,8.0,92.0,1,7.154973232517014,4.13522109398571,58.26942835575987,3.0854049487227804,72.18530625453653,5.029975994352804
Amsterdam,576.2425889906967,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,85.0,1,0.9084055459944198,0.4025563099128329,377.5868037015297,19.99347214460801,465.610990023596,32.444443669286855
Amsterdam,1290.2772244744922,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,2,1.6040226674417173,0.6880204806236558,661.6275042191997,35.033615968659696,590.6714520495701,41.15883659040559
Amsterdam,144.82225294682823,Weekday,Private room,False,True,2.0,False,0,1,9.0,85.0,1,7.548067600582284,3.271039670015855,61.38804804485775,3.250537933436122,75.94082162475716,5.291665708489684
Amsterdam,501.48806036603946,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,1.3061860455675305,1.282632505080677,331.6214335529924,17.559575253423684,455.7802193140418,31.75942142250604
Amsterdam,468.4460900335107,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,1.0564431368612504,0.6573411039299696,465.34577879324416,24.64036818741172,821.2313088315352,57.22457912234673
Amsterdam,459.77550207391096,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,1,0.3396755797229193,0.5450973953995212,525.9203773408432,27.847833429469187,740.4366468481209,51.59469083434237
