verified_reviews,feedback
"[""item"",""work"",""certifi"",""refurbish"",""mean"",""work"",""advertis"",""instead"",""item"",""crash"",""soon"",""turn"",""plug"",""tri"",""connect"",""phone"",""echo"",""dot"",""crash"",""disconnect"",""orang"",""light"",""freez"",""thing"",""reboot"",""blue"",""light"",""alexa"",""tell"",""readi"",""connect"",""freez"",""mid"",""sentenc"",""tri"",""hold"",""action"",""button"",""5"",""second"",""t"",""anyth"",""return"",""immedi"",""hope"",""actual"",""fix"",""item"",""next"",""buyer"",""purchas""]",0
"[""veri"",""fast"",""servic"",""got"",""order"",""thank""]",1
"[""love"",""even"",""though"",""still"",""tri"",""figur"",""thing"",""item"",""work"",""great"",""phone""]",1
"[""none""]",0
"[""2"",""echo"",""one"",""bought"",""brand"",""new"",""refurbish"",""one"",""honest"",""t"",""tell"",""differ"",""perform"",""look""]",1
"[""great"",""product"",""learn"",""work"",""thing"",""awesom""]",1
"[""work""]",1
"[""work"",""time""]",0
"[""love"",""though"",""wish"",""portabl""]",1
"[""cours""]",1
"[""tell"",""refurbish"",""work"",""excel"",""high"",""recommend"",""instead"",""purchas"",""new""]",1
"[""got"",""mom"",""love""]",1
"[""love"",""echo"",""dot"",""look"",""brand"",""new"",""work"",""perfect"",""veri"",""satisfi""]",1
"[""new""]",1
"[""small"",""problem"",""box"",""rep"",""amazon"",""call"",""walk"",""reset"",""process"",""solv"",""issu"",""shock"",""get"",""respons"",""quick"",""real"",""effort"",""made"",""includ"",""follow"",""email"",""get"",""thing"",""work"",""6"",""now"",""one"",""googl"",""clone"",""use"",""learn"",""like"",""also"",""plan"",""instal"",""one"",""car"",""boat"",""garag"",""alexa"",""new"",""best"",""friend"",""lol"",""think"",""gf"",""worri"",""alexa"",""learn"",""cook"",""time"",""will"",""limit""]",1
"[""love"",""alexa"",""dot"",""play"",""game"",""son"",""ask"",""weather"",""love"",""work"",""amazon"",""fire"",""tv""]",1
"[""like"",""ask"",""differ"",""question"",""differ"",""thing"",""work"",""intermitt"",""smart"",""tv"",""ask"",""chang"",""volum"",""sometim"",""ask"",""chang"",""channel"",""t"",""sometim"",""reset"",""t"",""know"",""refurbish"",""okay"",""just"",""expect""]",1
"[""far"",""certifi"",""refurbish"",""echo"",""dot"",""work"",""well"",""littl"",""confus"",""green"",""ring"",""echo"",""dot"",""100"",""know"",""ask"",""alexa"",""said"",""receiv"",""call"",""drop"",""case"",""took"",""10"",""minut"",""figur"",""notif"",""deliveri"",""amazon"",""believ"",""ring"",""suppos"",""yellow"",""pulsat"",""messag"",""notif"",""refurbish"",""echo"",""dot"",""green"",""puls""]",1
"[""arriv"",""quick"",""easi"",""set"",""refurbish"",""amazon"",""echo"",""dot"",""beyond"",""expect"",""alexa"",""becom"",""buddi"",""great"",""assist""]",1
"[""work"",""advertis"",""speak"",""clear"",""research"",""command"",""also"",""get"",""wall"",""holder"",""keep"",""way"",""set"",""breez"",""just"",""make"",""sure"",""close"",""devic"",""initi"",""connect"",""phone"",""reason"",""made"",""set"",""easier"",""though"",""psycholog"",""haha""]",1
"[""love"",""two"",""echo"",""dot"",""third"",""one"",""order"",""give"",""gift"",""defect"",""speaker"",""return"",""process"",""still"",""t"",""done"",""alreadi"",""taken"",""week""]",1
"[""alreadi"",""return""]",0
"[""refurbish"",""echo"",""wonder"",""purchas"",""mother"",""love"",""abil"",""contact"",""without"",""phone"",""listen"",""music"",""weather"",""ask"",""question"",""wonder"",""gift"",""work"",""excel"",""problem""]",1
"[""work"",""good"",""howev"",""price"",""went"",""week"",""purchas""]",1
"[""work"",""amaz"",""bought"",""daughter"",""love""]",1
"[""love"",""alexa"",""great"",""help"",""make"",""appoint"",""play"",""song"",""like"",""els"",""look"",""forward""]",1
"[""got"",""bathroom"",""love"",""listen"",""music"",""whe"",""shower""]",1
"[""3"",""dot"",""2"",""origin"",""new"",""one"",""work"",""perfect"",""will"",""buy"",""futur"",""dot"",""recondit""]",1
"[""littl"",""hard"",""get"",""pare"",""other"",""problem""]",1
"[""now"",""weari"",""pick"",""convers"",""activ"",""use"",""heard"",""happen"",""news"",""3"",""4"",""veri"",""concern"",""wish"",""amazon"",""releas"",""someth"",""widespread"",""push"",""firmwar"",""prevent"",""heard"",""yet""]",0
"[""realli"",""dislik"",""alexa"",""dot"",""thought"",""cortna"",""cool"",""alexa"",""awesom"",""applic"",""famili"",""unbeliev"",""devic"",""seem"",""aliv"",""must"",""get""]",1
"[""happi"",""refurbish"",""echo"",""dot"",""two"",""week"",""far"",""work"",""perfect"",""even"",""though"",""come"",""origin"",""box"",""look"",""like"",""new"",""happi"",""purchas""]",1
"[""thumb""]",1
"[""workreat""]",1
"[""someth"",""wrong"",""first"",""one"",""even"",""rep"",""spoke"",""fix"",""replac"",""regist"",""someon"",""els"",""price"",""dot"",""went"",""39"",""99"",""price"",""refurbish"",""one"",""bought"",""brand"",""spank"",""new"",""one"",""problem"",""new"",""one""]",0
"[""work"",""expect""]",1
"[""problem""]",1
"[""almost"",""everi"",""room"",""realli"",""enjoy"",""work"",""perfect""]",1
"[""purchas"",""grandson""]",1
"[""like"",""new""]",1
"[""happi"",""2"",""order""]",1
"[""love"",""dot"",""especi"",""abil"",""talk"",""one"",""realli"",""conveni"",""issu"",""refurbish"",""like"",""new""]",1
"[""start"",""take"",""t"",""use"",""sinc"",""unplug"",""day"",""one"",""talk"",""daughter"",""lay"",""bed"",""next"",""just"",""start"",""go"",""movi"",""moana"",""complet"",""scare"",""sh"",""t"",""daughter"",""now""]",1
"[""work"",""great"",""speaker"",""sound"",""fine"",""overal"",""recommend""]",1
"[""great"",""just"",""like"",""new""]",1
"[""love"",""price"",""essenti"",""brand"",""new"",""dot"",""open"",""realli"",""t"",""tell"",""refurbish"",""everyth"",""look"",""brand"",""new"",""20"",""less"",""new"",""unit"",""t"",""consid"",""better"",""deal"",""realli"",""love"",""versatil"",""echo"",""dot"",""get"",""one""]",1
"[""pleas"",""order"",""just"",""want""]",1
"[""think"",""now"",""5"",""throughout"",""hous"",""conveni"",""set"",""timer"",""check"",""weather"",""whatev"",""wherev""]",1
"[""love"",""best"",""experi"",""refurbish"",""devic"",""excel""]",1
"[""love"",""echo"",""dot""]",1
"[""refurbish"",""item"",""fine"",""t"",""awar"",""fee"",""echo"",""set"",""room"",""howev"",""miss"",""cordthank""]",1
"[""two"",""week"",""set"",""longer"",""work"",""connect"",""light"",""sound"",""guess"",""t"",""purchas"",""refurbish"",""dot""]",0
"[""work"",""like"",""brandnew"",""unit"",""great"",""addit"",""collect""]",1
"[""great"",""price"",""work"",""perfect"",""save"",""money"",""refurb"",""buy""]",1
[],0
"[""veri"",""god""]",1
"[""good""]",0
"[""great"",""bought"",""one"",""bought"",""anoth"",""right"",""away"",""grab"",""smart"",""switch"",""re"",""set"",""smart"",""home"",""capabl"",""150"",""high"",""recommend""]",1
"[""just"",""like"",""new""]",1
"[""work"",""still"",""need"",""figur"",""link"",""devic"",""though"",""set"",""sono"",""pretti"",""easi"",""product"",""fault"",""just"",""time"",""figur""]",1
"[""veri"",""use""]",1
"[""worst"",""amazon"",""purchas"",""made"",""big"",""amazon"",""fan"",""love"",""brand"",""unlimit"",""digit"",""music"",""prime"",""video"",""even"",""buy"",""onlin"",""game"",""music"",""movi"",""amazon"",""app"",""tri"",""use"",""make"",""simpl"",""purchas"",""anyth"",""useless""]",0
"[""work"",""veri"",""well"",""microphon"",""34"",""t"",""pick"",""well"",""full"",""size"",""echo"",""audio"",""qualiti"",""okay"",""size""]",1
"[""bought"",""two"",""refurbish"",""one"",""work"",""home"",""work"",""perfect"",""appear"",""brand"",""new""]",1
"[""amazon"",""t"",""disappoint""]",1
"[""work"",""great"",""bt"",""receiv"",""output"",""connect"",""vintag"",""stereo"",""equip""]",1
"[""work"",""great"",""far"",""t"",""tell"",""new"",""will"",""edit"",""longev"",""year"",""real"",""test""]",1
"[""amaz""]",1
"[""love"",""everyth""]",1
"[""use"",""dot"",""work"",""fine"",""compliment"",""echo""]",1
"[""work"",""like"",""new"",""one"",""tell"",""differ"",""new"",""one"",""bough"",""refurbish"",""one""]",1
"[""well"",""big"",""fan"",""echo"",""one"",""went"",""bathroom"",""work"",""just"",""great"",""expect""]",1
"[""purchas"",""83"",""year"",""old"",""mother"",""love"",""talk"",""alexa"",""veri"",""respons"",""detect"",""name"",""room""]",1
"[""just"",""like"",""new"",""perform"",""brand"",""new"",""one"",""problem""]",1
"[""echo"",""dot"",""disconnect"",""speaker"",""12"",""20"",""time"",""day"",""buy"",""refurbish"",""product"",""2"",""star"",""effort""]",0
"[""love"",""great"",""product""]",1
"[""work"",""good"",""veri"",""satisfi""]",1
"[""love"",""alexa"",""sound"",""dot"",""best"",""echo"",""2nd"",""gen"",""kitchen"",""live"",""room"",""got"",""bedroom"",""signific"",""differ"",""sound"",""dot"",""lack"",""full"",""base"",""sound"",""sound"",""come"",""cheap"",""portabl"",""speaker"",""realli"",""disappoint"",""return"",""right"",""away"",""just"",""shell"",""money"",""buy"",""second"",""echo"",""2"",""bedroom"",""also""]",1
"[""took"",""awhil"",""get"",""connect"",""electron"",""savi"",""now"",""love""]",1
"[""cant"",""seem"",""get"",""thing"",""sink"",""wireless"",""sure"",""will"",""return"",""will"",""tri"",""one"",""time""]",0
"[""absolut"",""love""]",1
"[""product"",""stop"",""work"",""return"",""time"",""ran""]",0
"[""second"",""dot"",""work"",""great"",""refurbishedthought"",""new""]",1
"[""love"",""guy"",""work"",""great""]",1
"[""love"",""second"",""34"",""alexa"",""34"",""bedroom"",""great"",""check"",""weather"",""medit"",""music"",""timer"",""perfect"",""husband"",""use"",""eye"",""drop"",""multipl"",""time"",""day"",""keep"",""eye"",""close"",""5"",""minut""]",1
"[""purchas"",""refurbish"",""work"",""just"",""like"",""brand"",""new"",""3"",""minut"",""set"",""veri"",""easi"",""now"",""echo"",""dot"",""command"",""start"",""play"",""music"",""backyard"",""deck"",""sound"",""system""]",1
"[""substitut"",""origin"",""echo"",""dot"",""perform"",""well"",""sound"",""qualiti"",""poor"",""listen"",""highest"",""level"",""10""]",1
"[""love"",""echo"",""dot"",""help"",""husband"",""get"",""netflix"",""app"",""amazon"",""fire"",""tv"",""problem"",""refurbish"",""plan"",""get"",""anoth"",""one"",""amazon"",""fire"",""stick"",""bedroom""]",1
"[""stop"",""work"",""7"",""month"",""warranti"",""good"",""3"",""month"",""assum"",""amazon"",""product"",""sold"",""amazon"",""higher"",""standard"",""guarante"",""work"",""3"",""whole"",""month"",""mean"",""product"",""suppos"",""piec"",""junk"",""offer"",""15"",""discount"",""want"",""buy"",""anoth"",""one"",""want"",""buy"",""anoth"",""one""]",0
"[""just"",""like"",""new"",""problem"",""whatsoev"",""alexa"",""thank""]",1
"[""like"",""uncl"",""sometim"",""goe"",""littl"",""haywir""]",1
"[""bought"",""son"",""t"",""work"",""return""]",0
"[""bought"",""2"",""quit"",""connect"",""wifi"",""respond"",""voic"",""within"",""9"",""month"",""hard"",""soft"",""reset"",""will"",""fix"",""problem""]",0
"[""receiv"",""echo"",""dot"",""today"",""good"",""condit"",""advis"",""paid"",""29"",""99"",""amazon"",""write"",""rais"",""price"",""39"",""99"",""research"",""buy"",""get"",""good"",""deal"",""set"",""dot"",""went"",""simpl"",""enough"",""plug"",""follow"",""app"",""instruct"",""except"",""initi"",""took"",""actual"",""show"",""iphon"",""wifi"",""set"",""call"",""amazon"",""custom"",""servic"",""dunno"",""late"",""get"",""terribl"",""support"",""guy"",""took"",""call"",""just"",""rambl"",""complet"",""unhelp"",""script"",""end"",""set"",""dot"",""middl"",""spiel"",""sure"",""norm"",""refurbish"",""dot"",""pretti"",""finicki"",""wifi"",""rang"",""random"",""disconnect"",""even"",""though"",""app"",""show"",""rang"",""5ghz"",""connect"",""strong"",""reconnect"",""pain"",""time"",""well"",""said"",""alexa"",""work"",""work"",""amaz"",""well"",""t"",""speaker"",""hook"",""one"",""thing"",""realli"",""enjoy"",""mic"",""rang"",""sensit"",""one"",""annoy"",""limit"",""appl"",""siri"",""play"",""audio"",""devic"",""speaker"",""music"",""podcast"",""etc"",""hey"",""siri"",""featur"",""useless"",""alexa"",""problem"",""hear"",""whatev"",""play"",""time"",""amaz"",""fast"",""respons"",""t"",""tri"",""louder"",""speaker"",""yet"",""sure"",""will"",""continu"",""hold"",""true"",""set"",""alexa"",""control"",""wireless"",""devic"",""breez"",""albeit"",""limit"",""support"",""arlo"",""devic"",""nil"",""special"",""set"",""led"",""devic"",""eg"",""rainbow"",""effect"",""alexa"",""t"",""handl"",""know"",""chang"",""solid"",""color"",""bright"",""level"",""rate"",""lower"",""gotten"",""decent"",""price"",""item"",""connect"",""problem"",""persist"",""may"",""exchang"",""return"",""item"",""t"",""want"",""though"",""alexa"",""kind"",""grow""]",1
"[""bought"",""everyon"",""say"",""much"",""love"",""need"",""use"",""volum"",""loud"",""enough"",""play"",""music"",""treadmil"",""rather"",""use"",""tower"",""speaker"",""3xs"",""louder""]",1
"[""work"",""like"",""new"",""will""]",1
"[""second"",""one"",""refurbish"",""model"",""work"",""least"",""home""]",0
"[""veri"",""bad"",""devic"",""t"",""know"",""refurbish"",""activ"",""nobodi"",""talk"",""just"",""activ"",""start"",""talk"",""talk"",""yell"",""super"",""laud""]",0
"[""good"",""new"",""just"",""like"",""brand"",""new"",""save"",""money"",""get"",""one""]",1
"[""ad"",""room"",""conveni""]",1
"[""nice"",""work"",""good"",""time"",""easi"",""recogn"",""voic"",""repeat"",""sever"",""time"",""time"",""almost"",""scream""]",1
"[""took"",""chanc"",""certifi"",""refurbish"",""unit"",""29"",""look"",""brand"",""new"",""excus"",""disappoint"",""5"",""minut"",""troubl"",""free"",""set"",""effortless"",""bluetooth"",""speaker"",""connect"",""alexa"",""app"",""iphon"",""flawless"",""listen"",""favorit"",""tune"",""bose"",""bluetooth"",""setup"",""t"",""happier"",""walk"",""door"",""just"",""ask"",""alexa"",""34"",""play"",""80"",""music"",""34"",""viola"",""instant"",""atmospher"",""open"",""ipad"",""go"",""set"",""turn"",""bluetooth"",""access"",""pandora"",""app"",""just"",""make"",""thing"",""effortless"",""true"",""joy"",""right"",""box"",""t"",""discov"",""use"",""fine"",""piec"",""technolog"",""worth"",""everi"",""penni""]",1
"[""alexa"",""sister"",""second"",""dot""]",1
"[""love"",""alexa"",""echo"",""dot"",""two"",""now"",""one"",""new"",""one"",""refurbish"",""work"",""great"",""becom"",""go"",""sooo"",""mani"",""thing"",""love"",""alarm"",""everi"",""morn"",""whenev"",""love"",""play"",""music"",""sound"",""ocean"",""natur"",""sound"",""tri"",""sleep"",""just"",""love"",""mani"",""thing""]",1
"[""bought"",""refurb"",""work"",""just"",""new"",""one"",""bought"",""prior"",""came"",""origin"",""packag"",""well""]",1
"[""love"",""like"",""second"",""wife""]",1
"[""far"",""impress"",""save"",""group"",""correct"",""understand"",""time"",""sure"",""excit"",""alexa"",""voic"",""sound"",""like"",""water"",""suppos"",""understand"",""go"",""return"",""tri"",""googl"",""home""]",0
"[""work"",""well"",""obvious"",""issu"",""refurbish""]",1
"[""work"",""great"",""t"",""tell"",""refurbish"",""set"",""kid"",""mode"",""3"",""home"",""will"",""ad"",""love"",""thing""]",1
"[""great"",""product"",""useless"",""overal"",""mani"",""unnecessari"",""featur"",""unless"",""smart"",""home"",""t"",""need""]",0
"[""work"",""just"",""good"",""two"",""new"",""echo"",""dot"",""precious"",""purchas""]",1
"[""bought"",""mother"",""love"",""love"",""guard"",""dog"",""featur"",""say"",""give"",""sens"",""secur"",""night"",""leav"",""hous""]",1
"[""bought"",""main"",""speaker"",""play"",""music"",""video"",""phone"",""work"",""read"",""instruct"",""work""]",1
"[""work""]",1
"[""bought"",""two"",""work"",""great"",""much"",""electron"",""run"",""home"",""alexa"",""want"",""need"",""done""]",1
"[""2nd"",""one"",""come""]",1
"[""blue"",""light"",""blink"",""time""]",1
"[""fun"",""use"",""re"",""still"",""learn"",""new"",""trick"",""use"",""function"",""futur"",""human"",""comput"",""interfac"",""household"",""autom"",""just"",""like"",""star"",""trek"",""knew"",""soon""]",1
"[""work"",""great"",""control"",""tv"",""light"",""various"",""devic"",""late"",""use"",""wake"",""t"",""know"",""time"",""t"",""want"",""open"",""eye"",""just"",""shout"",""34"",""alexa"",""time"",""34"",""just"",""figur"",""get"",""hous"",""hold"",""chore"",""walk"",""dog"",""golden"",""sound"",""great"",""size"",""expect"",""echo"",""plus"",""much"",""better"",""audio"",""get"",""larger"",""expens"",""echo""]",1
"[""work"",""great""]",1
"[""t"",""sure"",""like"",""product"",""littl"",""want"",""one"",""everi"",""room"",""daughter"",""constant"",""ask"",""alexa"",""spell"",""word"",""bare"",""tap"",""thing"",""product"",""capabl"",""look"",""forward"",""learn"",""capabl""]",1
[],1
"[""great"",""product"",""work"",""well""]",1
"[""absolut"",""love""]",1
"[""bought"",""first"",""echo"",""dot"",""love"",""got"",""work"",""absolut"",""love""]",1
"[""work"",""promis""]",1
"[""work"",""great"",""exist"",""smart"",""home"",""setup""]",1
"[""perfect"",""tell"",""differ"",""new"",""one""]",1
"[""cant"",""figur"",""use""]",0
"[""good"",""sometim"",""t"",""hear"",""well""]",1
"[""littl"",""apprehens"",""buy"",""refurbish"",""electron"",""product"",""amazon"",""guarante"",""thought"",""tri"",""glad"",""will"",""probabl"",""buy"",""anoth"",""refurb"",""product"",""form"",""amazon"",""love"",""alexa"",""product"",""sever"",""one"",""sit"",""desk"",""small"",""footprint"",""great"",""sound"",""use"",""daili"",""work"",""great""]",1
"[""bad"",""bad"",""speaker"",""sound""]",1
"[""great"",""devic"",""main"",""use"",""verbal"",""add"",""thing"",""shop"",""list"",""occasion"",""use"",""number"",""34"",""fun"",""34"",""thing"",""program"",""like"",""go"",""red"",""alert"",""make"",""tardi"",""land"",""yes"",""re"",""hous"",""geek"",""even"",""chose"",""wake"",""word"",""34"",""comput"",""34"",""instead"",""34"",""alexa"",""34"",""now"",""just"",""need"",""majel"",""barret"",""voic"",""will"",""geek"",""heaven"",""easi"",""get"",""premium"",""spotifi"",""work"",""proper"",""still"",""sure"",""get"",""multipl"",""music"",""account"",""attach"",""listen"",""differ"",""music"",""differ"",""room"",""far"",""still"",""worth"",""often"",""ask"",""time"",""weather"",""even"",""give"",""us"",""news"",""brief"",""also"",""use"",""intercom"",""system"",""realli"",""awesom"",""plus"",""fun"",""know"",""nsa"",""listen"",""everyth""]",1
"[""love""]",1
"[""purchas"",""daughter"",""love"",""amaz"",""love"",""game""]",1
"[""t"",""alway"",""work""]",0
"[""good"",""new"",""perfect"",""packag"",""zero"",""issu"",""dot""]",1
"[""love"",""bought"",""granddaught"",""3"",""play"",""music"",""ask"",""question"",""entertain"",""hour"",""good"",""buy"",""honest"",""opinion""]",1
"[""issu"",""work"",""look"",""great""]",1
"[""fun"",""toy"",""daughter"",""read""]",1
"[""refurbish"",""echo"",""dot"",""receiv"",""new"",""condit"",""new"",""packag"",""complaint"",""neat"",""littl"",""gadget"",""drive"",""wife"",""nut""]",1
"[""receiv"",""echo"",""gift"",""love"",""much"",""decid"",""get"",""dot"",""bedroom"",""veri"",""easi"",""set"",""big"",""differ"",""sound"",""qualiti"",""still"",""buy""]",1
"[""work"",""advertis"",""thank""]",1
"[""new"",""amazon"",""product"",""great"",""everyth"",""bought"",""refurbish"",""complet"",""garbag"",""will"",""never"",""purchas"",""amazon"",""refurbish"",""total"",""dissatisfact""]",0
"[""work"",""good"",""microphon"",""good"",""better"",""echo"",""product""]",1
"[""took"",""littl"",""work"",""set"",""final"",""got"",""sound"",""qualiti"",""best"",""got"",""work"",""great"",""check"",""weather"",""ask"",""cook"",""question"",""kitchen"",""play"",""radio"",""want"",""music"",""will"",""probabl"",""upgrad"",""echo"",""plus"",""better"",""sound""]",1
"[""love"",""alexa"",""best"",""thing"",""ever"",""bought"",""t"",""know"",""ever"",""live"",""thing"",""amaz"",""happi"",""product"",""just"",""wish"",""use"",""googl""]",1
"[""love"",""work"",""great""]",1
"[""extrem"",""low"",""volum""]",0
"[""troubl"",""get"",""program"",""download"",""phone"",""end"",""use"",""comput"",""interest"",""answer"",""come"",""wikipedia"",""howev"",""will"",""give"",""echo"",""dot"",""34"",""34"",""music"",""play"",""depart"",""heard"",""song"",""music"",""total"",""forgotten"",""mainstream"",""station"",""also"",""amus"",""alexa"",""respond"",""t"",""know"",""think"",""yard"",""cotton"",""fabric"",""refer"",""footbal"",""play"",""paid"",""full"",""price"",""gadget"",""sore"",""disappoint"",""now"",""seem"",""reason"",""step"",""hal""]",1
"[""brought"",""replac"",""one"",""move"",""t"",""rang"",""previous"",""non"",""refurbish"",""unit"",""seldom"",""abl"",""find"",""wi"",""fi"",""t"",""connect"",""got"",""tire"",""hear"",""messag"",""34"",""troubl"",""connect"",""check"",""alexa"",""app"",""34"",""just"",""unplug"",""went"",""troubleshoot"",""reconnect"",""sever"",""time"",""just"",""strong""]",0
"[""want"",""listen"",""music"",""come"",""sever"",""echo"",""dot"",""unit"",""simultan"",""must"",""pay"",""month"",""fee"",""thought"",""amazon"",""appl"",""paid"",""mani"",""one"",""room"",""enough"",""money""]",0
"[""purchas"",""gift""]",1
"[""love""]",1
"[""overal"",""good"",""devic"",""bought"",""workout"",""room"",""issu"",""reach"",""volum"",""heard"",""standard"",""row"",""machin"",""use"",""much"",""better"",""speaker""]",1
"[""work"",""great"",""simpl"",""set"",""alexa"",""way"",""accur"",""imagin"",""im"",""use"",""thought"",""wish"",""alarm"",""set"",""bit"",""that"",""complaint"",""listen"",""t"",""say"",""wake"",""word"",""re"",""worri"",""lose"",""conspiraci"",""theori"",""speaker"",""great"",""t"",""hold"",""get"",""one"",""turn"",""gen"",""1"",""like""]",1
"[""voic"",""clariti"",""made"",""eavesdrop"",""effort"",""much"",""easier"",""govern""]",1
"[""work"",""perfect""]",1
"[""littl"",""troubl"",""begin"",""replac"",""old"",""router"",""work"",""good"",""except"",""current"",""temperatur"",""time"",""alexa"",""will"",""much"",""10"",""degre"",""like"",""91"",""degre"",""alexa"",""say"",""81"",""degre"",""otherwis"",""everyth"",""work"",""expect"",""enjoy"",""listen"",""music"",""amazon"",""pandora"",""station"",""request"",""favorit"",""song"",""record"",""artist""]",1
"[""bought"",""three"",""three"",""work"",""flawless"",""t"",""label"",""refurbish"",""t"",""known""]",1
"[""devic"",""work"",""perfect"",""good"",""price"",""love"",""alexa"",""great"",""fun"",""music"",""great"",""get"",""radio"",""station"",""need"",""morn"",""traffic"",""report"",""t"",""think"",""enjoy"",""ai"",""hous"",""fun"",""educ"",""entertain"",""even"",""peopl"",""t"",""tech"",""savvi""]",1
"[""eh"",""work"",""half"",""time"",""respond"",""say"",""wake"",""name"",""work"",""fine""]",0
"[""great"",""littl"",""thing"",""work"",""better"",""siri""]",1
"[""amaz"",""love""]",1
"[""bought"",""son"",""love""]",1
"[""first"",""second"",""generat"",""echo"",""dot"",""think"",""prefer"",""volum"",""ring"",""first"",""gen"",""better"",""button"",""second"",""gen"",""still"",""job"",""great"",""price"",""got"",""still"",""definit"",""recommend""]",1
"[""veri"",""fun"",""use"",""morn"",""brief""]",1
"[""arriv"",""time"",""work"",""amaz""]",1
"[""just"",""like"",""new"",""set"",""quick"",""easi""]",1
"[""like"",""new"",""good"",""refurbish""]",1
"[""love""]",1
"[""love"",""echo"",""dot""]",1
"[""like"",""know"",""music"",""type"",""least"",""t"",""wireless"",""volum"",""high""]",1
"[""great"",""product""]",1
"[""work"",""great"",""reason"",""leav"",""3"",""star"",""wont"",""play"",""unless"",""plug"",""whole"",""time"",""pretti"",""irrit"",""especi"",""outlet"",""avail""]",1
"[""work"",""great""]",1
"[""love"",""ita"",""like"",""person"",""assist"",""comput"",""everyth"",""els"",""one""]",1
"[""problem"",""item"",""just"",""inexperi"",""order"",""wrong"",""thing"",""decid"",""set"",""use"",""alexa"",""tri"",""replac"",""small"",""bluetooth"",""speaker"",""bedroom"",""thought"",""learn"",""go"",""download"",""app"",""never"",""get"",""echo"",""sync"",""iphon"",""decid"",""give"",""one"",""kid"",""will"",""probabl"",""enjoy"",""use"",""intend""]",1
"[""es"",""perfecto""]",1
"[""work"",""good"",""far""]",1
"[""work"",""great"",""daughter"",""love""]",1
"[""work"",""great""]",1
"[""love""]",1
"[""want"",""white"",""dot"",""white"",""bathroom"",""top"",""black"",""shown"",""knew"",""realiz"",""cord"",""plug"",""also"",""black"",""want"",""white"",""cord"",""plug""]",0
[],1
"[""work"",""great""]",1
"[""amaz""]",1
"[""great"",""product""]",1
"[""work"",""perfect""]",1
"[""perfect""]",1
"[""set"",""echo"",""dot"",""work"",""hour"",""die"",""complet"",""buy"",""refurbish"",""sent"",""back"",""return"",""day"",""receiv""]",0
"[""echo"",""dot"",""horribl"",""volum"",""phone"",""louder"",""devic"",""boss"",""one"",""case""]",0
"[""overal"",""work"",""veri"",""well"",""connect"",""issu"",""definit"",""worth"",""money""]",1
"[""issu"",""refurbish"",""unit"",""perform"",""expect"",""buy"",""anoth"",""one"",""need""]",1
"[""great"",""mom"",""insid"",""owlhead"",""jacuzzi""]",1
"[""work"",""great"",""put"",""son"",""room"",""use"",""drop"",""option"",""get"",""attent"",""game"",""watch"",""tv""]",1
"[""perfect""]",1
"[""look"",""brand"",""nrw"",""noth"",""complain"",""will"",""defent"",""order""]",1
"[""ok"",""speaker"",""pretti"",""terribl"",""googl"",""home"",""better"",""product""]",0
"[""love""]",1
"[""love"",""answer"",""stupid"",""question"",""tell"",""weather"",""t"",""get"",""couch""]",1
"[""first"",""one"",""quit"",""work"",""short"",""got"",""next"",""one"",""becom"",""unrespons"",""voic"",""time"",""way"",""get"",""work"",""app"",""sure"",""just"",""dot"",""way""]",0
"[""bought"",""go"",""niec"",""room"",""t"",""tell"",""refurbish"",""look"",""good"",""work"",""like"",""new""]",1
"[""devic"",""work"",""follow"",""instruct"",""alexa"",""echo"",""dot"",""come"",""veri"",""upset""]",0
"[""sent"",""back"",""due"",""crackl"",""nois"",""turn"",""expect"",""refurbish"",""item""]",0
"[""best"",""price"",""find"",""use"",""around"",""answer"",""question"",""handi"",""find"",""phone"",""also"",""now"",""intercom"",""system""]",1
"[""never"",""satisfi"",""product"",""perfect"",""introduct"",""alexa""]",1
"[""work"",""well"",""speaker"",""grand"",""get"",""anoth"",""speaker"",""drop"",""futur"",""just"",""gone"",""full"",""size"",""echo""]",1
"[""love"",""echo"",""thing"",""full"",""size"",""version"",""sound"",""better"",""though""]",1
"[""work"",""great""]",1
"[""need"",""life"",""plan"",""time"",""date"",""music""]",1
"[""seem"",""troubl"",""hear"",""say"",""wake"",""word"",""despit"",""train"",""voic"",""wonder"",""someth"",""buy"",""refurbish"",""googl"",""home"",""mini"",""problem"",""hear"",""us"",""much"",""louder""]",1
"[""love"",""work"",""perfect""]",1
"[""brand"",""new"",""echo"",""dot"",""thought"",""refurbish"",""just"",""good"",""quit"",""differ"",""expect"",""refurbish"",""unit"",""even"",""turn"",""realiz"",""power"",""adapt"",""faulti"",""way"",""amazon"",""send"",""power"",""adapt"",""accord"",""return"",""option"",""love"",""amazon"",""buy"",""even"",""toilet"",""paper"",""truli"",""updat"",""amazon"",""contact"",""credit"",""enough"",""buy"",""new"",""power"",""adapt"",""shop"",""amazon"",""alway"",""trust"",""deliv"",""product""]",1
"[""bought"",""famili"",""member"",""gift"",""call"",""see"",""like"",""said"",""love""]",1
"[""veri"",""loud"",""qualiti"",""eas"",""use"",""great"",""sound"",""perfect"",""background"",""music"",""suggest"",""2"",""connect"",""togeth"",""re"",""tri"",""use"",""host"",""louder"",""parti""]",1
"[""look"",""brand"",""new"",""work"",""great"",""love"",""echo"",""dot"",""refurbish"",""one"",""like"",""new""]",1
"[""2nd"",""one"",""use"",""time""]",1
