verified_reviews,feedback
"[""echo"",""want"",""someth"",""smaller"",""anoth"",""room"",""work"",""togeth"",""great""]",1
"[""love"",""handi"",""easi"",""use"",""got"",""classroom"",""mani"",""need"",""just"",""get"",""anoth"",""one""]",1
"[""veri"",""pleas""]",1
"[""primarili"",""music"",""bedroom"",""wish"",""speaker"",""better"",""fidel""]",1
"[""nice""]",1
"[""music"",""weather"",""time""]",1
"[""great"",""love""]",1
"[""impress""]",1
"[""realli"",""like""]",1
"[""take"",""learn"",""use"",""still"",""learn""]",1
"[""alexa"",""phenomen""]",1
"[""echo"",""dot"",""2nd"",""generat"",""smart"",""speaker"",""veri"",""compound"",""size"",""howev"",""project"",""veri"",""good"",""sound"",""also"",""port"",""connect"",""extern"",""speaker"",""greater"",""project"",""sound"",""also"",""like"",""size"",""awkward"",""t"",""take"",""lot"",""space"",""work"",""great"",""alexa"",""app"",""also"",""think"",""size"",""great"",""colleg"",""student"",""live"",""dorm"",""room"",""small"",""limit"",""space""]",1
"[""use"",""echo"",""dot"",""sever"",""differ"",""way"",""home"",""use"",""downstair"",""control"",""light"",""also"",""take"",""deck"",""stream"",""music"",""bluetooth"",""speaker"",""work"",""great"",""need""]",1
"[""echo"",""want"",""dot"",""bedroom"",""even"",""easier"",""set"",""origin"",""echo""]",1
"[""make"",""turn"",""thing"",""hous"",""simpl"",""great"",""littl"",""updat"",""well"",""like"",""check"",""weather""]",1
"[""great"",""product"",""fun"",""use""]",1
"[""need"",""smarter""]",1
"[""realli"",""enjoy"",""abl"",""just"",""make"",""request"",""favorit"",""music"",""happen"",""complaint"",""time""]",1
"[""love"",""work"",""great"",""make"",""home"",""smarthom""]",1
"[""realli"",""like"",""echo"",""dot"",""amaz"",""abl"",""set"",""alarm"",""timer"",""just"",""talk"",""echo"",""dot""]",1
"[""conveni"",""fun""]",1
"[""alright""]",1
"[""first"",""alexa"",""enabl"",""devic"",""far"",""live"",""reput""]",1
"[""love"",""search"",""alexa"",""skill"",""shop"",""app"",""use"",""thing"",""like"",""alexa"",""turn"",""light"",""listen"",""news"",""updat"",""everi"",""morn"",""fun"",""stuff"",""like"",""tell"",""alexa"",""make"",""star"",""trek"",""red"",""alert"",""noi"",""play"",""song"",""quiz"",""friend""]",1
"[""second"",""dot""]",1
"[""son"",""love""]",1
"[""love"",""compact""]",1
"[""talk"",""play"",""type"",""music"",""want"",""listen"",""even"",""turn"",""ask""]",1
"[""love"",""still"",""learn"",""capabl"",""lot"",""fun""]",1
"[""easi"",""set"",""still"",""tri"",""get"",""connect"",""light"",""bulb"",""smart"",""plug"",""grandkid"",""think"",""alex"",""cool""]",1
"[""love"",""use"",""everyth"",""part"",""daili"",""routin""]",1
"[""alexa"",""program"",""great"",""qualiti"",""best"",""definit"",""louder""]",1
"[""overal"",""like"",""though"",""siri"",""phone"",""need"",""t"",""smart"",""home"",""t"",""intend"",""make"",""one"",""fun"",""use"",""music"",""read"",""audibl"",""book""]",1
"[""alexa"",""pretti"",""basic"",""almost"",""like"",""toy"",""t"",""releas"",""market"",""without"",""proper"",""develop"",""speech"",""recognit"",""fail"",""understand"",""basic"",""american"",""british"",""accent"",""music"",""play"",""veri"",""restrict"",""speech"",""t"",""refin"",""way"",""understand"",""almost"",""human"",""speak"",""link"",""youtub"",""via"",""amazon"",""web"",""servic"",""t"",""work""]",1
"[""set"",""easi""]",1
"[""love""]",1
"[""amaz"",""alarm"",""tell"",""alexa"",""wake"",""particular"",""song"",""love"",""play"",""list"",""music"",""sure"",""t"",""keep"",""prime"",""music"",""will"",""still"",""avail"",""howev"",""love"",""fact"",""amazon"",""gave"",""music"",""free"",""3"",""month"",""given"",""prime"",""free"",""3"",""month"",""well""]",1
"[""love"",""thing"",""play"",""learn""]",1
"[""debat"",""get"",""one"",""happi"",""still"",""explor"",""thank""]",1
"[""find"",""use"",""time"",""keep"",""inform"",""news"",""weather"",""get"",""daili"",""bibl"",""vers"",""play"",""music"",""new"",""skill"",""ad"",""time"",""futur""]",1
"[""love"",""watch"",""wife"",""argu"",""alexa"",""woke"",""one"",""night"",""listen"",""alexa"",""talk"",""cell"",""phone""]",1
"[""gave"",""gift"",""love""]",1
"[""echo"",""dot"",""everyth"",""expect""]",1
"[""love"",""super"",""conveni"",""make"",""life"",""littl"",""easier""]",1
"[""love"",""echo"",""dot"",""mani"",""featur"",""work"",""great"",""thing"",""t"",""like"",""t"",""play"",""imus"",""go"",""pay"",""spotifi"",""amazon"",""music"",""account""]",1
"[""great"",""lot"",""fun""]",1
"[""easi"",""setup"",""alexa"",""need"",""lot"",""train""]",1
"[""third"",""echo"",""dot"",""purchas"",""love"",""product""]",1
"[""like"",""compact"",""structur"",""dot"",""sound"",""littl"",""low""]",1
"[""handi"",""t"",""expect"",""much"",""much"",""dumber"",""assist"",""phone""]",1
"[""easi"",""set"",""use"",""new"",""featur"",""skill"",""ad"",""time""]",1
"[""love"",""product"",""dislik"",""t"",""sync"",""appl"",""music"",""alexa"",""play""]",1
"[""just"",""one"",""week"",""far"",""say"",""blast""]",1
"[""love""]",1
"[""work"",""like"",""charm""]",1
"[""good"",""speaker"",""bedroom"",""offic""]",1
"[""small"",""speaker"",""tin"",""sound"",""great"",""good"",""bluetooth"",""speaker""]",1
"[""fun"",""inform"",""dislik"",""far"",""like"",""conveni""]",1
"[""easi"",""set"",""afford"",""love""]",1
"[""love"",""shut"",""microphon"",""night"",""children"",""t"",""talk"",""bed"",""time"",""automat"",""sleep"",""timer"",""lullabi"",""music"",""sure"",""surviv"",""long""]",1
"[""echo"",""dot"",""relat"",""devic"",""best"",""thing"",""come"",""long"",""time""]",1
"[""sound"",""qualiti"",""t"",""great"",""inexpens""]",1
"[""work"",""great"",""bought"",""shop"",""like"",""intercom"",""hous""]",1
"[""t"",""bad"",""issu"",""actual"",""play"",""want"",""get"",""use"",""iheartradio"",""proper"",""play"",""station"",""want"",""challeng"",""bad"",""sale"",""price"",""paid""]",1
"[""great"",""sound"",""qualiti"",""veri"",""low""]",1
"[""love""]",1
"[""alway"",""easi"",""set""]",1
"[""work"",""ok"",""speaker"",""qualiti"",""much"",""better"",""iphon"",""x"",""spend"",""extra"",""money"",""get"",""full"",""size"",""echo"",""great"",""sound"",""qualiti""]",1
"[""veri"",""intellig"",""love"",""song""]",1
"[""review""]",1
"[""love"",""echo"",""dot"",""price"",""paid"",""prime"",""day"",""compar"",""buy"",""new"",""digit"",""clock"",""bell"",""whistl"",""much"",""play"",""music"",""set"",""alarm"",""call"",""friend"",""play"",""game"",""set"",""timer"",""list"",""goe"",""definit"",""worth"",""money""]",1
"[""easi"",""instal"",""set"",""better"",""sound"",""echo"",""dot"",""smart"",""speaker"",""veri"",""satisifi"",""purchas""]",1
"[""spoil"",""one"",""downstair"",""got"",""one"",""upstair"",""listen"",""music"",""etc"",""walk"",""treadmil""]",1
"[""command"",""alexa"",""requir"",""specif"",""find"",""googl"",""home"",""much"",""flexibl"",""figur"",""ask""]",1
"[""handi"",""hell"",""10"",""10"",""recommend""]",1
"[""still"",""discoveri"",""phase"",""far"",""enjoy"",""smart"",""home"",""featur"",""instal""]",1
"[""total"",""get"",""sens"",""humour""]",1
"[""put"",""one"",""bedroom"",""play"",""music"",""tell"",""us"",""weather"",""also"",""alarm"",""wake"",""us"",""morn"",""better"",""clock"",""radio"",""will"",""play"",""type"",""music"",""want"",""radio"",""station"",""favorit"",""even"",""tell"",""joke"",""t"",""know"",""got"",""along"",""without"",""now"",""amaz""]",1
"[""like"",""echo"",""sure"",""dot"",""use"",""lot"",""music"",""audio"",""book"",""sound"",""qualiti"",""smaller"",""echo"",""nowher"",""near"",""qualiti"",""full"",""size"",""model"",""t"",""decid"",""ll"",""keep""]",1
"[""love"",""got"",""boyfriend"",""birthday"",""kid"",""blast"",""ask"",""alexa"",""kind"",""question"",""tell"",""silli"",""joke"",""love""]",1
"[""better"",""sound""]",1
"[""got"",""2nd"",""echo"",""hous"",""alreadi"",""regular"",""echo"",""echo"",""dot"",""easi"",""set"",""sound"",""enjoy"",""wish"",""just"",""gone"",""anoth"",""regular"",""echo"",""sole"",""base"",""sound""]",1
"[""listen"",""well"",""way"",""expect"",""love""]",1
"[""still"",""test"",""one"",""far"",""like"",""veri"",""hesit"",""put"",""voic"",""activ"",""devic"",""home"",""first"",""unfortun"",""sometim"",""get"",""wifi"",""light"",""bulb"",""mix"",""t"",""turn"",""abl"",""manag"",""fix"",""mean"",""conveni"",""especi"",""unabl"",""reach"",""turn"",""light"",""electron"",""hook"",""dot"",""like"",""play"",""music"",""remind"",""alarm"",""etc"",""just"",""still"",""get"",""use"",""fact"",""man"",""alway"",""listen"",""now""]",1
"[""work"",""great"",""fun"",""play"",""music"",""check"",""weather"",""king"",""question""]",1
"[""small"",""conveni"",""depend"",""dot"",""cuti"",""alexa"",""job"",""ask"",""issu"",""fidel"",""expect"",""small"",""speaker""]",1
"[""alexa"",""perfect"",""peopl"",""like"",""live"",""alon"",""least"",""someon"",""talk"",""keep"",""saniti"",""though"",""wish"",""power"",""speaker"",""need"",""connect"",""bluetooth"",""speaker""]",1
"[""small"",""footprint"",""nice"",""clariti""]",1
"[""easi"",""set""]",1
"[""great"",""addit"",""alexa"",""base"",""use"",""guest"",""bedroom"",""music"",""clock"",""info"",""dot"",""speaker"",""strong"",""base"",""great"",""valu""]",1
"[""alexia"",""built"",""thermostat"",""just"",""t"",""work"",""veri"",""well"",""stand"",""right"",""next"",""hear"",""music"",""play"",""veri"",""choppi"",""decid"",""tri"",""echo"",""dot"",""sinc"",""prime"",""day"",""disappoint"",""hear"",""just"",""fine"",""music"",""play"",""problem"",""realli"",""like"",""bluetooth"",""connect"",""bose"",""speaker"",""qualiti"",""sound""]",1
"[""connect"",""whole"",""home"",""sound"",""system"",""play"",""prime"",""music"",""googl"",""home"",""mini"",""t"",""work"",""well""]",1
"[""much"",""fun"",""play"",""just"",""ask"",""set"",""alarm"",""wake"",""morn"",""goe"",""tell"",""alexa"",""turn"",""alexa"",""learn"",""question"",""ask"",""will"",""play"",""music"",""ask"",""play"",""amazon"",""music"",""domain"",""wake"",""middl"",""night"",""turn"",""light"",""just"",""ask"",""alexa"",""time"",""want"",""current"",""weather"",""tell"",""ask"",""go"",""citi"",""know"",""call"",""friend"",""will"",""dial"",""t"",""use"",""one"",""yet"",""said"",""y"",""contact""]",1
"[""easi"",""set"",""everyth"",""poster"",""despit"",""small"",""size"",""speaker"",""adequ"",""understand"",""instruct"",""across"",""room"",""veri"",""happi"",""purchas""]",1
"[""great"",""product"",""price"",""work"",""well""]",1
"[""perfect"",""home"",""offic""]",1
"[""suppos"",""great"",""product""]",1
"[""love"",""item"",""abl"",""hear"",""kind"",""music"",""enjoy"",""much"",""order"",""anoth""]",1
"[""love"",""dot""]",1
"[""great"",""item"",""glad"",""made"",""purchas"",""prime"",""day""]",1
"[""still"",""learn"",""use"",""figur"",""read"",""kindl"",""book"",""real"",""bonus""]",1
"[""love"",""one"",""bedroom"",""kitchen"",""great"",""drop"",""famili"",""around"",""hous""]",1
"[""far"",""good"",""tech"",""savvi"",""still"",""tri"",""figur"",""easi"",""set"",""far"",""easi"",""use"",""lot"",""app"",""use"",""will"",""play"",""fun""]",1
"[""put"",""awhil"",""final"",""got"",""around"",""buy"",""3"",""home"",""wife"",""legal"",""blind"",""use"",""comput"",""godsend"",""100"",""amazon"",""music"",""now"",""listen"",""music"",""check"",""weather"",""get"",""phone"",""number"",""make"",""call"",""etc"",""etc"",""still"",""learn"",""tell"",""absolut"",""amaz"",""purchas"",""4"",""extend"",""famili"",""grandchildren"",""absolut"",""love"",""play"",""music"",""alexa"",""wifi"",""direct"",""cabl"",""capabl"",""speaker"",""stereo"",""option"",""choos"",""well"",""worth"",""money"",""t"",""regret""]",1
"[""perfect"",""fast"",""shipment"",""packag"",""work"",""intend""]",1
"[""alexa"",""seem"",""get"",""dumber"",""less"",""use"",""time""]",1
"[""love""]",1
"[""addict"",""thing""]",1
"[""love"",""dot"",""hope"",""add"",""coupl"",""around"",""apart"",""reason"",""t"",""give"",""5"",""star"",""wish"",""speaker"",""just"",""littl"",""better"",""know"",""amazon"",""probabl"",""want"",""keep"",""cost"",""item"",""realli"",""like"",""play"",""music"",""around"",""apart"",""busi"",""thing"",""ad"",""speaker"",""just"",""littl"",""wattag"",""bass"",""respons"",""someth"",""great"",""put"",""bathroom"",""kitchen"",""might"",""lot"",""space"",""full"",""size"",""echo"",""will"",""pay"",""10"",""20"",""dollar"",""better"",""speaker"",""oh"",""well"",""still"",""love"",""just"",""go"",""find"",""bluetooth"",""speaker"",""sound"",""good"",""t"",""take"",""whole"",""lot"",""space""]",1
"[""far"",""say"",""love""]",1
"[""love"",""dot"",""easi"",""use"",""two"",""plus"",""echo"",""spot"",""one"",""favorit"",""featur"",""abil"",""listen"",""music"",""amazon"",""iheart"",""radio"",""pandora""]",1
"[""great"",""play"",""music"",""throughout"",""hous"",""great"",""easili"",""fit"",""decor"",""home""]",1
"[""obsess"",""alexa"",""tell"",""weather"",""everi"",""morn"",""play"",""game"",""love"",""guess"",""song"",""one"",""one"",""upstair"",""turn"",""tv"",""downstair"",""cool"",""walk"",""stair"",""alexa"",""will""]",1
"[""work"",""well"",""just"",""disappoint"",""speaker"",""qualiti"",""hook"",""old"",""comput"",""speaker""]",1
"[""easi"",""setup"",""easi"",""use"",""work"",""smart"",""product"",""alway"",""learn""]",1
"[""much"",""fun"",""easi"",""use"",""even"",""four"",""year"",""old"",""love"",""talk"",""alexa""]",1
"[""love"",""new"",""echo"",""dot"",""right"",""now"",""main"",""use"",""play"",""music"",""night"",""get"",""job"",""done""]",1
"[""love"",""thing"",""wish"",""gotten"",""sooner"",""will"",""certain"",""want"",""go"",""set"",""lock"",""kid"",""great"",""addit"",""even"",""unexpect"",""thing"",""like"",""help"",""kid"",""homework"",""load"",""skill"",""veri"",""happi"",""purchas"",""especi"",""sinc"",""got"",""prime"",""day"",""almost"",""half"",""price""]",1
"[""super"",""easi"",""hook"",""program"",""use"",""music"",""featur"",""love"",""set"",""remind"",""phone"",""echo"",""will"",""remind"",""set"",""time"",""great"",""news"",""updat""]",1
"[""work"",""just"",""like"",""dot""]",1
"[""set"",""simpl"",""recogn"",""voic"",""well"",""seam"",""veri"",""intuit"",""enjoy"",""eas"",""use""]",1
"[""hope"",""cord"",""white"",""also"",""otherwis"",""fine""]",1
"[""like"",""abil"",""multipl"",""differ"",""thing"",""like"",""creat"",""list"",""set"",""alarm"",""play"",""song"",""think"",""much"",""wish"",""sound"",""tad"",""louder""]",1
"[""soon"",""still"",""learn""]",1
"[""enjoy"",""still"",""learn"",""command"",""ran"",""one"",""frustrat"",""issu"",""user"",""friend"",""tri"",""set"",""voic"",""recognit"",""household""]",1
"[""love"",""option"",""u"",""play"",""music"",""everywher"",""hous"",""multipl"",""devic""]",1
"[""work"",""great""]",1
"[""like"",""almost"",""everyth""]",1
"[""amaz"",""help"",""becom"",""better"",""organ"",""give"",""traffic"",""updat"",""weather"",""updat"",""help"",""maintain"",""good"",""fast"",""morn"",""routin""]",1
"[""kid"",""love"",""alexa"",""skill"",""amaz"",""like"",""see"",""get"",""littl"",""smarter"",""answer"",""basic"",""question""]",1
"[""great"",""definit"",""get"",""littl"",""old"",""30"",""t"",""realli"",""regret"",""love"",""hook"",""speaker"",""via"",""bluetooth"",""wake"",""smith""]",1
"[""love"",""ad"",""upstair"",""bedroom""]",1
"[""got"",""love"",""alexa"",""everyth"",""around"",""hous""]",1
"[""work"",""great"",""easi"",""set""]",1
"[""3rd"",""echo"",""devic"",""veri"",""easi"",""set"",""work"",""perfect""]",1
"[""easi"",""set"",""start"",""use"",""work"",""advertis""]",1
"[""love"",""littl"",""dot"",""t"",""know"",""origin"",""larger"",""alexa"",""dot"",""pleas"",""dot"",""capabl""]",1
"[""realli"",""like""]",1
"[""work"",""expect"",""fourth"",""one"",""son"",""love"",""room"",""easi"",""set"",""alarm"",""play"",""music""]",1
"[""love""]",1
"[""dislik"",""volum"",""sound"",""loud"",""enough""]",1
"[""love"",""alexa"",""2"",""gave"",""one"",""gift"",""huge"",""hit""]",1
"[""expect""]",1
"[""love"",""technolog"",""older"",""easi"",""set"",""use"",""dot"",""bedroom"",""use"",""everyth"",""use"",""echo"",""live"",""room""]",1
"[""use"",""3rd"",""dot"",""bought"",""husband"",""abl"",""contact"",""someon"",""fall"",""t"",""access"",""phone""]",1
"[""amaz"",""product"",""still"",""learnimg"",""thing""]",1
"[""expect""]",1
"[""friend"",""now""]",1
"[""easier"",""thing""]",1
"[""good"",""devic""]",1
"[""overal"",""love"",""just"",""command"",""t"",""effect"",""may"",""part"",""user"",""error"",""alexa"",""becom"",""accustom"",""ask""]",1
"[""addit"",""alexa"",""base"",""devic"",""make"",""access"",""better"",""part"",""home"",""rather"",""tri"",""shout"",""question"",""instruct"",""hous"",""lol"",""t"",""without"",""alexa"",""varieti"",""function"",""perform""]",1
"[""work"",""great"",""love"",""fact"",""play"",""music"",""group"",""devic""]",1
"[""love"",""just"",""thought"",""addict""]",1
"[""work"",""beauti"",""excel"",""sound""]",1
"[""still"",""learn"",""everyth"",""good"",""room"",""volum"",""pretti"",""good"",""without"",""addit"",""speaker""]",1
"[""neat"",""tool"",""enjoy"",""famili""]",1
"[""easi"",""connect"",""skill"",""creat"",""echo"",""2nd"",""gen"",""work"",""fine"",""dot""]",1
"[""live"",""alon"",""best"",""companion""]",1
"[""easi"",""set"",""connect"",""smart"",""devic"",""just"",""need""]",1
"[""love"",""person"",""prefer"",""spotifi"",""music"",""great"",""abl"",""set"",""default"",""day"",""goe"",""without"",""music"",""home"",""also"",""reason"",""got"",""keep"",""pup"",""calm"",""leav"",""tell"",""alexa"",""play"",""classic"",""music"",""jazz"",""work"",""wonder"",""lot"",""calmer"",""t"",""bark"",""lock"",""door"",""start"",""walk"",""away"",""must""]",1
"[""love"",""work"",""great"",""alexa"",""still"",""problem"",""get"",""better"",""everi"",""day"",""expert"",""think"",""sound"",""qualiti"",""fine"",""perfect"",""good""]",1
"[""second"",""echo"",""purchas"",""price"",""cheap"",""serious"",""think"",""buy"",""2"",""use"",""34"",""alexa"",""34"",""everyth"",""next"",""best"",""thing"",""internet""]",1
"[""love"",""bought"",""one"",""daughter"",""one""]",1
"[""just"",""loud"",""thought"",""go""]",1
"[""enjoy"",""still"",""discov"",""new"",""use""]",1
"[""abl"",""add"",""speaker"",""plus"",""take"",""deck"",""outsid"",""just"",""love"",""big"",""alexia"",""bedroom""]",1
"[""excel"",""devic"",""work"",""great"",""problem"",""concern""]",1
"[""pretti"",""fun"",""nice"",""speaker"",""respond"",""question"",""t"",""understand"",""command"",""time""]",1
"[""like"",""hand"",""free"",""oper"",""vs"",""tap"",""use"",""control"",""smart"",""plug""]",1
"[""dislik"",""confus"",""request"",""time""]",1
"[""love"",""alexa"",""actual"",""3"",""throughout"",""hous"",""favorit"",""function"",""list"",""great"",""time"",""manag"",""cours"",""music""]",1
"[""product"",""easi"",""use"",""veri"",""entertain"",""yet"",""hook"",""tv"",""light"",""look"",""forward""]",1
"[""work"",""great"",""speaker"",""good"",""music"",""will"",""need"",""get"",""bluetooth"",""speaker""]",1
"[""outstand"",""product"",""easi"",""use"",""work"",""great""]",1
"[""six"",""throughout"",""home"",""great"",""time"",""music"",""talk"",""happen"",""random"",""may"",""sensit"",""listen"",""option"",""chang"",""name"",""engag"",""command"",""34"",""alexa"",""34"",""34"",""comput"",""34"",""littl"",""annoy"",""color"",""black"",""white"",""also"",""good"",""thing""]",1
"[""use"",""product"",""music"",""great""]",1
"[""easi"",""set"",""use""]",1
"[""work"",""great""]",1
"[""like"",""alexa"",""devic"",""hous"",""sale"",""price"",""amazon"",""prime"",""day"",""tempt""]",1
"[""phenomen""]",1
"[""love"",""exact"",""say""]",1
"[""use"",""control"",""smart"",""home"",""devic"",""work"",""great""]",1
"[""veri"",""conveni""]",1
"[""est"",""producto"",""llego"",""y"",""la"",""semana"",""se"",""quedo"",""sin"",""olor"",""perdio"",""toda"",""su"",""escencia"",""huel"",""solo"",""alcohol""]",1
"[""easi"",""set"",""readi"",""use"",""minut""]",1
"[""barri""]",1
"[""three"",""year"",""old"",""love"",""good"",""basic"",""household"",""task"",""re"",""go"",""add"",""smart"",""outlet"",""bulb""]",1
"[""awesom"",""devic"",""wish"",""bought"",""one"",""age"",""ago""]",1
"[""love""]",1
"[""perfect"",""kid"",""adult"",""everyon""]",1
"[""listen"",""music"",""search"",""locat"",""check"",""time"",""look"",""weather"",""mani"",""task"",""learn"",""simpl"",""set""]",1
"[""love"",""thing"",""run"",""entir"",""home"",""tv"",""light"",""thermostat"",""front"",""door"",""dead"",""bolt"",""camera"",""love"",""listen"",""npr"",""thing"",""well"",""worth"",""valu"",""realli"",""shine"",""stat"",""ad"",""smart"",""devic"",""control"",""entir"",""home"",""like"",""right"",""star"",""trek"",""name"",""mine"",""comput"",""get"",""feel"",""amaz"",""devic"",""smart"",""system""]",1
"[""complaint"",""sound"",""qualiti"",""t"",""great"",""most"",""use"",""command"",""though"",""anoth"",""dot"",""hook"",""stereo"",""system"",""play"",""music"",""coupl"",""friend"",""dot"",""t"",""mind"",""audio"",""qualiti"",""re"",""bother"",""kind"",""thing"",""go"",""full"",""size"",""echo"",""make"",""sure"",""hook"",""larger"",""speaker""]",1
"[""good""]",1
